OrderID	LocationID	OrderNumber	StatusID	DatePaid	DateCreated	PrePaid	Tax
151111816	30234	100151111816	2	2015-07-01	2015-07-01	0	0.0
151111830	30234	100151111830	2	2015-07-01	2015-07-01	0	0.0
151111839	30234	100151111839	2	2015-07-01	2015-07-01	0	0.0
151111854	30234	100151111854	2	2015-07-01	2015-07-01	0	0.0
151111868	30234	100151111868	2	2015-07-01	2015-07-01	0	0.0
151111887	30234	100151111887	2	2015-07-01	2015-07-01	0	0.0
151111910	30234	100151111910	2	2015-07-06	2015-07-01	0	0.0
151111920	30234	100151111920	2	2015-07-01	2015-07-01	0	0.0
151111929	30234	100151111929	2	2015-07-02	2015-07-01	0	0.0
151111950	30234	100151111950	2	2015-07-01	2015-07-01	0	0.0
151111961	30234	100151111961	2	2015-07-01	2015-07-01	0	0.0
151111972	30234	100151111972	2	2015-07-01	2015-07-01	0	0.0
151111977	30234	100151111977	2	2015-07-01	2015-07-01	0	0.0
151111988	30234	100151111988	2	2015-07-01	2015-07-01	0	0.0
151111996	30234	100151111996	2	2015-07-01	2015-07-01	0	0.0
151111997	30234	100151111997	2	2015-07-01	2015-07-01	0	0.27
151112014	30234	100151112014	2	2015-07-01	2015-07-01	0	0.0
151112022	30234	100151112022	2	2015-07-01	2015-07-01	0	0.0
151112029	30234	100151112029	2	2015-07-01	2015-07-01	0	0.0
151112040	30234	100151112040	2	2015-07-01	2015-07-01	0	0.0
151112078	30234	100151112078	2	2015-07-01	2015-07-01	0	0.0
151112082	30234	100151112082	2	2015-07-01	2015-07-01	0	0.0
151112085	30234	100151112085	2	2015-07-01	2015-07-01	0	0.0
151112093	30234	100151112093	2	2015-07-01	2015-07-01	0	0.0
151112102	30234	100151112102	2	2015-07-01	2015-07-01	0	0.0
151112115	30234	100151112115	2	2015-07-01	2015-07-01	0	0.0
151112129	30234	100151112129	2	2015-07-01	2015-07-01	0	0.0
151112139	30234	100151112139	2	2015-07-01	2015-07-01	0	0.0
151112153	30234	100151112153	2	2015-07-01	2015-07-01	0	0.0
151112163	30234	100151112163	2	2015-07-01	2015-07-01	0	0.0
151112174	30234	100151112174	2	2015-07-01	2015-07-01	0	0.0
151112180	30234	100151112180	2	2015-07-01	2015-07-01	0	0.0
151112187	30234	100151112187	2	2015-07-01	2015-07-01	0	0.0
151112195	30234	100151112195	2	2015-07-01	2015-07-01	0	0.0
151112210	30234	100151112210	2	2015-07-01	2015-07-01	0	0.0
151121282	30234	100151121282	2	2015-07-05	2015-07-01	0	0.23
151124082	30234	100151124082	2	2015-07-01	2015-07-01	0	0.0
151125364	30234	100151125364	2	2015-07-01	2015-07-01	0	0.0
151132237	30234	100151132237	2	2015-07-01	2015-07-01	0	0.75
151132454	30234	100151132454	2	2015-07-01	2015-07-01	0	1.91
151138017	30234	100151138017	2	2015-07-01	2015-07-01	0	0.0
151147610	30234	100151147610	2	2015-07-01	2015-07-01	0	0.11
151153922	30234	100151153922	2	2015-07-01	2015-07-01	0	0.0
151157295	30234	100151157295	2	2015-07-01	2015-07-01	0	0.0
151167154	30234	100151167154	2	2015-07-07	2015-07-01	0	0.0
151167385	30234	100151167385	2	2015-08-15	2015-07-01	0	0.46
151173927	30234	100151173927	2	2015-07-03	2015-07-01	0	0.0
151184766	30234	100151184766	2	2015-07-02	2015-07-01	-70.99	1.49
151194860	30234	100151194860	2	2015-07-02	2015-07-01	0	0.0
151195004	30234	100151195004	2	2015-07-28	2015-07-01	0	0.0
151200683	30234	100151200683	2	2015-07-01	2015-07-01	0	0.0
151202525	30234	100151202525	2	2015-07-02	2015-07-01	0	0.0
151203559	30234	100151203559	2	2015-07-01	2015-07-01	0	0.8
151207725	30234	100151207725	2	2015-07-02	2015-07-01	0	0.0
151210425	30234	100151210425	2	2015-07-01	2015-07-01	0	0.13
151211880	30234	100151211880	2	2015-07-10	2015-07-01	-15.69	1.19
151213044	30234	100151213044	2	2015-07-05	2015-07-01	0	0.0
151223406	30234	100151223406	2	2015-07-01	2015-07-01	0	0.09
151227356	30234	100151227356	2	2015-07-01	2015-07-01	0	0.0
151228883	30234	100151228883	2	2015-07-01	2015-07-01	0	0.0
151232957	30234	100151232957	2	2015-07-01	2015-07-01	0	1.38
151234909	30234	100151234909	2	2015-07-01	2015-07-01	-14.53	1.03
151235879	30234	100151235879	2	2015-07-22	2015-07-01	0	0.27
151240828	30234	100151240828	2	2015-07-02	2015-07-01	0	0.27
151241053	30234	100151241053	2	2015-07-02	2015-07-01	0	0.0
151243694	30234	100151243694	2	2015-07-08	2015-07-01	0	0.0
151249397	30234	100151249397	2	2015-07-06	2015-07-01	0	0.0
151249786	30234	100151249786	2	2015-07-06	2015-07-01	0	0.0
151251075	30234	100151251075	2	2015-07-02	2015-07-01	0	0.0
151276049	30234	100151276049	2	2015-07-02	2015-07-02	0	0.0
151302168	30234	100151302168	2	2015-07-02	2015-07-02	-35.0	0.0
151317849	30234	100151317849	2	2015-07-02	2015-07-02	0	0.0
151322211	30234	100151322211	2	2015-07-02	2015-07-02	0	0.0
151328807	30234	100151328807	2	2015-07-03	2015-07-02	0	0.0
151329598	30234	100151329598	2	2015-07-02	2015-07-02	0	0.0
151330095	30234	100151330095	2	2015-07-02	2015-07-02	0	0.0
151333771	30234	100151333771	2	2015-07-23	2015-07-02	0	0.0
151333919	30234	100151333919	2	2015-07-02	2015-07-02	0	0.0
151336943	30234	100151336943	2	2015-07-06	2015-07-02	0	0.15
151339475	30234	100151339475	2	2015-07-02	2015-07-02	0	0.0
151350438	30234	100151350438	2	2015-07-06	2015-07-02	0	0.0
151356455	30234	100151356455	2	2015-07-02	2015-07-02	0	0.0
151368269	30234	100151368269	2	2015-07-02	2015-07-02	0	0.27
151372803	30234	100151372803	2	2015-07-02	2015-07-02	0	3.03
151373403	30234	100151373403	2	2015-07-02	2015-07-02	0	0.0
151379905	30234	100151379905	2	2015-07-11	2015-07-02	0	0.0
151382284	30234	100151382284	2	2015-07-02	2015-07-02	-15.0	0.0
151386618	30234	100151386618	2	2015-07-02	2015-07-02	0	0.0
151392170	30234	100151392170	2	2015-07-02	2015-07-02	0	0.0
151411891	30234	100151411891	2	2015-07-03	2015-07-02	0	0.0
151421363	30234	100151421363	2	2015-07-03	2015-07-02	0	0.0
151422229	30234	100151422229	2	2015-07-03	2015-07-02	0	0.0
151423615	30234	100151423615	2	2015-07-02	2015-07-02	-6.46	0.46
151426277	30234	100151426277	2	2015-07-02	2015-07-02	0	0.0
151432315	30234	100151432315	2	2015-07-03	2015-07-02	-25.0	0.0
151443851	30234	100151443851	2	2015-07-03	2015-07-02	0	7.42
151444156	30234	100151444156	2	2015-07-03	2015-07-02	0	7.36
151447334	30234	100151447334	1	None	2015-07-02	0	0.11
151447725	30234	100151447725	2	2015-07-02	2015-07-02	0	0.17
151453106	30234	100151453106	2	2015-07-02	2015-07-02	0	0.09
151453324	30234	100151453324	2	2015-07-02	2015-07-02	0	0.17
151455645	30234	100151455645	2	2015-07-02	2015-07-02	0	0.0
151458211	30234	100151458211	2	2015-07-02	2015-07-02	0	0.27
151458233	30234	100151458233	2	2015-07-02	2015-07-02	0	0.0
151464058	30234	100151464058	2	2015-07-14	2015-07-02	0	0.77
151464956	30234	100151464956	2	2015-07-07	2015-07-02	0	0.0
151466200	30234	100151466200	2	2015-07-02	2015-07-02	0	0.46
151468483	30234	100151468483	2	2015-07-02	2015-07-02	0	0.09
151470370	30234	100151470370	2	2015-07-02	2015-07-02	0	0.17
151470550	30234	100151470550	2	2015-08-04	2015-07-02	0	0.0
151471068	30234	100151471068	1	None	2015-07-02	0	0.0
151530520	30234	100151530520	2	2015-07-03	2015-07-03	0	0.27
151531363	30234	100151531363	2	2015-07-03	2015-07-03	0	0.0
151536317	30234	100151536317	2	2015-07-03	2015-07-03	0	1.07
151553004	30234	100151553004	2	2015-07-03	2015-07-03	0	0.0
151553409	30234	100151553409	2	2015-07-03	2015-07-03	0	0.0
151553885	30234	100151553885	2	2015-07-16	2015-07-03	0	0.0
151560785	30234	100151560785	2	2015-07-03	2015-07-03	0	0.0
151566602	30234	100151566602	2	2015-07-03	2015-07-03	0	0.61
151568681	30234	100151568681	2	2015-07-03	2015-07-03	0	0.27
151569750	30234	100151569750	2	2015-07-03	2015-07-03	0	0.61
151569856	30234	100151569856	2	2015-07-03	2015-07-03	0	0.46
151571467	30234	100151571467	2	2015-07-03	2015-07-03	0	0.0
151572709	30234	100151572709	2	2015-07-03	2015-07-03	-140.0	0.84
151573562	30234	100151573562	1	None	2015-07-03	0	0.0
151574937	30234	100151574937	2	2015-07-03	2015-07-03	0	0.0
151574966	30234	100151574966	2	2015-07-06	2015-07-03	0	0.0
151576097	30234	100151576097	2	2015-07-05	2015-07-03	0	0.0
151578438	30234	100151578438	2	2015-07-03	2015-07-03	0	1.84
151578656	30234	100151578656	2	2015-07-03	2015-07-03	0	0.99
151584134	30234	100151584134	2	2015-07-16	2015-07-03	0	0.15
151587997	30234	100151587997	2	2015-07-03	2015-07-03	0	0.0
151588981	30234	100151588981	2	2015-07-03	2015-07-03	0	0.27
151597613	30234	100151597613	2	2015-07-03	2015-07-03	0	0.0
151598737	30234	100151598737	2	2015-07-03	2015-07-03	0	0.0
151601978	30234	100151601978	2	2015-07-03	2015-07-03	-25.0	0.0
151607676	30234	100151607676	2	2015-07-03	2015-07-03	0	0.0
151608134	30234	100151608134	2	2015-07-03	2015-07-03	-35.0	0.0
151608696	30234	100151608696	2	2015-07-03	2015-07-03	0	2.45
151615034	30234	100151615034	2	2015-07-03	2015-07-03	0	2.45
151616794	30234	100151616794	2	2015-07-03	2015-07-03	0	0.0
151620038	30234	100151620038	2	2015-07-03	2015-07-03	0	0.0
151623271	30234	100151623271	2	2015-07-03	2015-07-03	0	0.27
151627312	30234	100151627312	2	2015-07-03	2015-07-03	0	0.42
151629152	30234	100151629152	2	2015-07-09	2015-07-03	0	0.46
151635524	30234	100151635524	2	2015-07-03	2015-07-03	0	0.23
151637914	30234	100151637914	2	2015-07-03	2015-07-03	0	0.65
151640978	30234	100151640978	2	2015-07-03	2015-07-03	-33.36	0.46
151685536	30234	100151685536	2	2015-07-04	2015-07-04	0	0.0
151700948	30234	100151700948	2	2015-07-13	2015-07-04	0	0.0
151722306	30234	100151722306	2	2015-07-05	2015-07-05	0	0.0
151729381	30234	100151729381	2	2015-07-07	2015-07-05	0	0.0
151733074	30234	100151733074	2	2015-07-05	2015-07-05	-25.0	0.0
151733114	30234	100151733114	2	2015-07-05	2015-07-05	0	0.0
151734162	30234	100151734162	2	2015-07-05	2015-07-05	0	0.0
151736232	30234	100151736232	2	2015-07-07	2015-07-05	0	0.0
151736875	30234	100151736875	1	None	2015-07-05	0	0.11
151737208	30234	100151737208	2	2015-07-06	2015-07-05	0	0.0
151737431	30234	100151737431	2	2015-07-05	2015-07-05	0	0.0
151741859	30234	100151741859	2	2015-07-05	2015-07-05	0	0.0
151742499	30234	100151742499	2	2015-07-06	2015-07-05	-50.0	0.0
151743030	30234	100151743030	2	2015-07-05	2015-07-05	0	0.11
151751094	30234	100151751094	2	2015-07-05	2015-07-05	0	0.0
151751850	30234	100151751850	2	2015-07-05	2015-07-05	0	0.0
151752682	30234	100151752682	2	2015-07-05	2015-07-05	0	3.99
151761580	30234	100151761580	2	2015-07-08	2015-07-05	0	2.34
151763987	30234	100151763987	2	2015-08-01	2015-07-05	0	0.0
151764288	30234	100151764288	2	2015-07-07	2015-07-05	0	0.0
151777385	30234	100151777385	2	2015-07-07	2015-07-05	0	0.0
151778364	30234	100151778364	2	2015-07-08	2015-07-05	0	0.0
151782829	30234	100151782829	2	2015-07-06	2015-07-06	0	0.0
151802297	30234	100151802297	2	2015-07-07	2015-07-06	0	0.0
151818341	30234	100151818341	2	2015-07-18	2015-07-06	0	0.0
151823655	30234	100151823655	2	2015-07-06	2015-07-06	0	0.0
151831507	30234	100151831507	2	2015-07-06	2015-07-06	0	0.69
151836304	30234	100151836304	2	2015-07-08	2015-07-06	0	0.0
151836463	30234	100151836463	2	2015-07-06	2015-07-06	0	0.0
151836986	30234	100151836986	2	2015-07-09	2015-07-06	0	0.0
151837110	30234	100151837110	2	2015-07-13	2015-07-06	0	0.0
151838786	30234	100151838786	2	2015-07-11	2015-07-06	0	0.27
151838948	30234	100151838948	2	2015-07-06	2015-07-06	0	0.0
151839080	30234	100151839080	2	2015-07-10	2015-07-06	0	0.0
151843980	30234	100151843980	2	2015-07-06	2015-07-06	0	0.0
151850671	30234	100151850671	2	2015-07-06	2015-07-06	0	0.0
151854216	30234	100151854216	2	2015-07-06	2015-07-06	0	0.0
151856593	30234	100151856593	2	2015-07-06	2015-07-06	0	0.0
151858829	30234	100151858829	2	2015-07-10	2015-07-06	0	0.0
151859349	30234	100151859349	2	2015-07-10	2015-07-06	0	0.0
151861412	30234	100151861412	2	2015-07-12	2015-07-06	0	0.0
151865712	30234	100151865712	2	2015-07-09	2015-07-06	0	0.0
151873372	30234	100151873372	2	2015-07-07	2015-07-06	0	0.46
151874079	30234	100151874079	2	2015-07-07	2015-07-06	0	0.0
151875650	30234	100151875650	2	2015-07-10	2015-07-06	0	0.0
151876501	30234	100151876501	2	2015-07-08	2015-07-06	0	0.0
151879233	30234	100151879233	2	2015-07-07	2015-07-06	0	0.17
151879725	30234	100151879725	2	2015-07-15	2015-07-06	0	4.58
151887181	30234	100151887181	2	2015-07-08	2015-07-06	0	0.27
151888037	30234	100151888037	2	2015-07-06	2015-07-06	0	0.0
151888258	30234	100151888258	2	2015-07-06	2015-07-06	0	0.11
151891275	30234	100151891275	2	2015-07-19	2015-07-06	0	0.0
151891815	30234	100151891815	2	2015-07-07	2015-07-06	0	0.0
151896726	30234	100151896726	2	2015-07-08	2015-07-06	0	0.38
151898261	30234	100151898261	2	2015-07-06	2015-07-06	0	0.0
151901731	30234	100151901731	2	2015-07-06	2015-07-06	0	0.0
151903202	30234	100151903202	2	2015-07-06	2015-07-06	0	0.09
151905285	30234	100151905285	2	2015-07-19	2015-07-06	0	0.0
151905339	30234	100151905339	2	2015-07-06	2015-07-06	0	0.0
151908283	30234	100151908283	2	2015-07-22	2015-07-06	0	0.46
151908444	30234	100151908444	2	2015-08-14	2015-07-06	-5.0	0.0
151908929	30234	100151908929	2	2015-07-06	2015-07-06	0	0.09
151913699	30234	100151913699	2	2015-07-10	2015-07-06	0	0.0
151919928	30234	100151919928	2	2015-07-07	2015-07-06	-35.0	0.0
151923270	30234	100151923270	2	2015-07-10	2015-07-06	-25.0	0.46
151924254	30234	100151924254	2	2015-07-10	2015-07-06	-75.0	1.26
151930821	30234	100151930821	2	2015-07-06	2015-07-06	-34.18	2.43
151931134	30234	100151931134	2	2015-07-06	2015-07-06	-26.56	0.0
151994856	30234	100151994856	2	2015-07-11	2015-07-07	0	0.61
152000344	30234	100152000344	1	None	2015-07-07	0	0.29
152005746	30234	100152005746	2	2015-07-08	2015-07-07	0	0.0
152012071	30234	100152012071	2	2015-07-07	2015-07-07	0	0.0
152014037	30234	100152014037	2	2015-07-15	2015-07-07	0	0.0
152023537	30234	100152023537	2	2015-07-08	2015-07-07	0	0.0
152025702	30234	100152025702	2	2015-07-07	2015-07-07	0	0.0
152026137	30234	100152026137	2	2015-07-10	2015-07-07	-20.0	0.0
152031191	30234	100152031191	2	2015-07-07	2015-07-07	0	0.0
152032571	30234	100152032571	2	2015-07-07	2015-07-07	0	0.0
152032666	30234	100152032666	2	2015-07-08	2015-07-07	0	0.31
152032916	30234	100152032916	2	2015-07-08	2015-07-07	0	0.0
152036191	30234	100152036191	2	2015-07-08	2015-07-07	0	0.38
152046624	30234	100152046624	2	2015-07-07	2015-07-07	0	0.0
152047744	30234	100152047744	2	2015-07-07	2015-07-07	0	0.0
152052803	30234	100152052803	2	2015-07-14	2015-07-07	0	0.0
152053742	30234	100152053742	2	2015-07-07	2015-07-07	0	0.0
152057203	30234	100152057203	2	2015-07-07	2015-07-07	0	0.0
152059612	30234	100152059612	2	2015-07-09	2015-07-07	0	0.0
152063218	30234	100152063218	2	2015-07-18	2015-07-07	0	0.54
152063345	30234	100152063345	2	2015-07-09	2015-07-07	0	0.0
152064936	30234	100152064936	2	2015-07-11	2015-07-07	0	0.0
152067544	30234	100152067544	2	2015-07-30	2015-07-07	0	0.46
152068802	30234	100152068802	2	2015-07-07	2015-07-07	0	0.0
152076202	30234	100152076202	2	2015-07-08	2015-07-07	0	0.46
152078895	30234	100152078895	2	2015-07-08	2015-07-07	0	0.0
152079487	30234	100152079487	2	2015-07-07	2015-07-07	0	0.0
152083058	30234	100152083058	2	2015-07-07	2015-07-07	0	3.99
152095305	30234	100152095305	2	2015-07-23	2015-07-07	0	0.27
152096308	30234	100152096308	2	2015-07-08	2015-07-07	0	0.0
152100822	30234	100152100822	2	2015-07-10	2015-07-07	0	0.0
152102808	30234	100152102808	2	2015-07-22	2015-07-07	-50.0	0.0
152104946	30234	100152104946	2	2015-07-25	2015-07-07	-50.0	0.0
152110828	30234	100152110828	2	2015-07-10	2015-07-07	0	0.0
152111861	30234	100152111861	2	2015-07-09	2015-07-07	-42.92	0.92
152112528	30234	100152112528	2	2015-07-07	2015-07-07	0	0.0
152114428	30234	100152114428	2	2015-07-24	2015-07-07	0	0.0
152122485	30234	100152122485	2	2015-07-29	2015-07-07	0	0.0
152123032	30234	100152123032	2	2015-07-11	2015-07-07	0	0.65
152128360	30234	100152128360	2	2015-07-07	2015-07-07	0	0.11
152136244	30234	100152136244	2	2015-07-08	2015-07-07	0	0.46
152140488	30234	100152140488	2	2015-07-11	2015-07-07	0	0.0
152142837	30234	100152142837	2	2015-07-07	2015-07-07	0	0.0
152150322	30234	100152150322	2	2015-07-07	2015-07-07	0	0.0
152157377	30234	100152157377	2	2015-07-22	2015-07-07	0	0.0
152163884	30234	100152163884	1	None	2015-07-08	-35.0	0.0
152163926	30234	100152163926	2	2015-07-10	2015-07-08	0	0.0
152163955	30234	100152163955	2	2015-07-10	2015-07-08	0	0.0
152187715	30234	100152187715	2	2015-07-12	2015-07-08	0	0.0
152195683	30234	100152195683	2	2015-07-11	2015-07-08	0	0.0
152217817	30234	100152217817	2	2015-07-09	2015-07-08	0	0.0
152223378	30234	100152223378	2	2015-07-08	2015-07-08	0	0.0
152238207	30234	100152238207	2	2015-07-10	2015-07-08	0	0.0
152249559	30234	100152249559	2	2015-07-08	2015-07-08	0	0.0
152251445	30234	100152251445	2	2015-07-08	2015-07-08	0	0.0
152256742	30234	100152256742	2	2015-07-10	2015-07-08	0	0.0
152257139	30234	100152257139	2	2015-07-20	2015-07-08	0	0.0
152257883	30234	100152257883	2	2015-07-10	2015-07-08	0	1.34
152264761	30234	100152264761	2	2015-07-08	2015-07-08	0	0.0
152265474	30234	100152265474	2	2015-07-10	2015-07-08	-5.0	0.0
152267203	30234	100152267203	1	None	2015-07-08	0	0.0
152269125	30234	100152269125	2	2015-07-08	2015-07-08	0	0.0
152279680	30234	100152279680	2	2015-07-08	2015-07-08	0	0.0
152280503	30234	100152280503	2	2015-07-09	2015-07-08	0	0.0
152286736	30234	100152286736	2	2015-07-08	2015-07-08	0	2.98
152288048	30234	100152288048	2	2015-07-09	2015-07-08	0	0.08
152290605	30234	100152290605	2	2015-07-19	2015-07-08	0	5.51
152299639	30234	100152299639	2	2015-07-11	2015-07-08	0	0.0
152299943	30234	100152299943	2	2015-07-10	2015-07-08	0	0.42
152299776	30234	100152299776	2	2015-07-09	2015-07-08	0	0.0
152300614	30234	100152300614	2	2015-07-10	2015-07-08	0	0.0
152301016	30234	100152301016	2	2015-07-08	2015-07-08	0	0.0
152305720	30234	100152305720	2	2015-07-08	2015-07-08	0	0.09
152320858	30234	100152320858	2	2015-07-09	2015-07-08	0	0.0
152328041	30234	100152328041	2	2015-07-09	2015-07-08	0	0.0
152328528	30234	100152328528	2	2015-07-08	2015-07-08	0	0.0
152332814	30234	100152332814	2	2015-07-11	2015-07-08	-100.0	1.2
152333182	30234	100152333182	2	2015-07-11	2015-07-08	0	0.0
152342167	30234	100152342167	2	2015-07-25	2015-07-08	0	0.88
152345537	30234	100152345537	2	2015-07-08	2015-07-08	0	10.02
152354442	30234	100152354442	2	2015-07-09	2015-07-08	0	0.0
152359266	30234	100152359266	2	2015-07-12	2015-07-08	0	0.0
152368874	30234	100152368874	2	2015-07-23	2015-07-08	0	0.0
152403166	30234	100152403166	2	2015-07-17	2015-07-09	-16.15	1.15
152405794	30234	100152405794	2	2015-07-09	2015-07-09	-15.0	0.0
152409348	30234	100152409348	2	2015-07-10	2015-07-09	0	0.0
152410333	30234	100152410333	2	2015-07-09	2015-07-09	0	0.0
152426037	30234	100152426037	2	2015-07-10	2015-07-09	0	0.0
152436387	30234	100152436387	2	2015-07-09	2015-07-09	0	0.0
152437638	30234	100152437638	2	2015-07-13	2015-07-09	0	0.62
152445137	30234	100152445137	2	2015-07-15	2015-07-09	0	0.0
152453691	30234	100152453691	2	2015-07-09	2015-07-09	0	4.4
152463539	30234	100152463539	2	2015-07-16	2015-07-09	0	0.0
152467722	30234	100152467722	2	2015-07-15	2015-07-09	0	0.0
152471955	30234	100152471955	2	2015-07-09	2015-07-09	0	0.0
152472370	30234	100152472370	2	2015-07-13	2015-07-09	0	0.0
152484339	30234	100152484339	2	2015-07-09	2015-07-09	0	0.0
152486672	30234	100152486672	2	2015-07-09	2015-07-09	0	1.86
152509088	30234	100152509088	2	2015-07-09	2015-07-09	0	0.09
152511979	30234	100152511979	2	2015-07-09	2015-07-09	0	0.11
152512905	30234	100152512905	2	2015-07-10	2015-07-09	0	0.0
152515382	30234	100152515382	2	2015-07-16	2015-07-09	0	0.0
152522524	30234	100152522524	2	2015-07-14	2015-07-09	0	0.0
152534031	30234	100152534031	2	2015-07-09	2015-07-09	0	0.0
152536599	30234	100152536599	2	2015-07-09	2015-07-09	0	0.0
152537051	30234	100152537051	2	2015-07-09	2015-07-09	0	0.0
152539912	30234	100152539912	2	2015-08-13	2015-07-09	0	0.0
152540859	30234	100152540859	2	2015-07-09	2015-07-09	0	0.0
152541702	30234	100152541702	2	2015-07-10	2015-07-09	0	0.0
152550454	30234	100152550454	2	2015-07-09	2015-07-09	0	0.09
152562966	30234	100152562966	1	None	2015-07-09	0	0.09
152563023	30234	100152563023	2	2015-07-09	2015-07-09	0	0.09
152567221	30234	100152567221	2	2015-07-11	2015-07-09	0	0.0
152595211	30234	100152595211	2	2015-07-11	2015-07-10	0	0.0
152596182	30234	100152596182	2	2015-07-15	2015-07-10	0	0.0
152598102	30234	100152598102	2	2015-07-10	2015-07-10	0	0.0
152630900	30234	100152630900	2	2015-07-26	2015-07-10	-55.0	0.0
152632410	30234	100152632410	2	2015-07-11	2015-07-10	0	0.0
152634511	30234	100152634511	2	2015-07-10	2015-07-10	-50.0	0.0
152640810	30234	100152640810	2	2015-07-13	2015-07-10	0	0.0
152646445	30234	100152646445	2	2015-07-12	2015-07-10	-30.0	0.0
152651140	30234	100152651140	2	2015-07-28	2015-07-10	-15.0	0.0
152655713	30234	100152655713	2	2015-07-10	2015-07-10	0	0.0
152655869	30234	100152655869	2	2015-07-10	2015-07-10	0	0.77
152659293	30234	100152659293	2	2015-07-11	2015-07-10	0	0.61
152659776	30234	100152659776	2	2015-07-10	2015-07-10	0	0.0
152662355	30234	100152662355	2	2015-07-11	2015-07-10	0	0.0
152663629	30234	100152663629	2	2015-07-14	2015-07-10	0	0.65
152678758	30234	100152678758	2	2015-07-11	2015-07-10	0	0.0
152695623	30234	100152695623	2	2015-07-10	2015-07-10	0	0.0
152699622	30234	100152699622	2	2015-07-11	2015-07-10	0	0.0
152708640	30234	100152708640	2	2015-07-12	2015-07-10	-41.46	0.46
152709420	30234	100152709420	2	2015-07-14	2015-07-10	-20.0	0.11
152709665	30234	100152709665	2	2015-07-22	2015-07-10	-70.33	0.38
152710844	30234	100152710844	2	2015-07-10	2015-07-10	0	0.0
152712294	30234	100152712294	2	2015-07-13	2015-07-10	0	0.0
152720518	30234	100152720518	2	2015-07-11	2015-07-10	0	2.03
152721771	30234	100152721771	2	2015-07-10	2015-07-10	0	0.11
152723768	30234	100152723768	2	2015-07-10	2015-07-10	0	0.0
152723783	30234	100152723783	2	2015-07-15	2015-07-10	0	0.0
152723943	30234	100152723943	2	2015-07-16	2015-07-10	0	0.0
152731471	30234	100152731471	2	2015-07-19	2015-07-10	-115.0	0.0
152734649	30234	100152734649	2	2015-07-10	2015-07-10	0	0.0
152741387	30234	100152741387	2	2015-07-10	2015-07-10	0	0.09
152742801	30234	100152742801	2	2015-07-10	2015-07-10	0	0.0
152745628	30234	100152745628	2	2015-07-10	2015-07-10	0	0.0
152749866	30234	100152749866	2	2015-07-10	2015-07-10	0	0.27
152757252	30234	100152757252	2	2015-07-11	2015-07-10	0	0.0
152757693	30234	100152757693	2	2015-07-10	2015-07-10	0	0.09
152759877	30234	100152759877	2	2015-07-10	2015-07-10	0	0.0
152768592	30234	100152768592	2	2015-07-10	2015-07-10	0	0.65
152776732	30234	100152776732	2	2015-07-11	2015-07-10	0	0.0
152777479	30234	100152777479	2	2015-08-19	2015-07-10	0	0.84
152838636	30234	100152838636	2	2015-07-11	2015-07-11	0	0.0
152847846	30234	100152847846	2	2015-07-11	2015-07-11	0	2.68
152848197	30234	100152848197	2	2015-07-15	2015-07-11	0	0.0
152848622	30234	100152848622	2	2015-07-11	2015-07-11	0	0.11
152849132	30234	100152849132	2	2015-07-16	2015-07-11	0	0.0
152849509	30234	100152849509	2	2015-07-13	2015-07-11	0	0.0
152852313	30234	100152852313	2	2015-07-11	2015-07-11	0	0.0
152853869	30234	100152853869	2	2015-07-11	2015-07-11	0	0.0
152855020	30234	100152855020	2	2015-07-11	2015-07-11	0	0.0
152856499	30234	100152856499	2	2015-07-12	2015-07-11	-55.0	0.0
152858654	30234	100152858654	2	2015-07-11	2015-07-11	0	0.0
152862966	30234	100152862966	2	2015-07-11	2015-07-11	0	3.08
152870987	30234	100152870987	2	2015-07-11	2015-07-11	0	0.11
152874336	30234	100152874336	2	2015-07-13	2015-07-11	0	0.0
152884869	30234	100152884869	2	2015-07-11	2015-07-11	0	0.0
152888679	30234	100152888679	2	2015-07-12	2015-07-11	0	0.0
152892212	30234	100152892212	2	2015-07-12	2015-07-11	0	0.0
152893622	30234	100152893622	2	2015-08-08	2015-07-11	-13.0	0.0
152894291	30234	100152894291	2	2015-07-15	2015-07-11	0	0.0
152897450	30234	100152897450	2	2015-07-15	2015-07-11	0	0.0
152898007	30234	100152898007	2	2015-07-16	2015-07-11	-20.0	0.0
152900121	30234	100152900121	2	2015-07-23	2015-07-11	0	0.46
152900466	30234	100152900466	2	2015-07-11	2015-07-11	0	0.62
152902333	30234	100152902333	2	2015-07-11	2015-07-11	0	0.0
152907034	30234	100152907034	2	2015-07-24	2015-07-11	0	0.0
152907290	30234	100152907290	2	2015-08-08	2015-07-11	0	0.0
152907415	30234	100152907415	2	2015-09-12	2015-07-11	0	0.0
152907727	30234	100152907727	2	2015-07-11	2015-07-11	0	0.0
152907766	30234	100152907766	2	2015-10-10	2015-07-11	0	0.0
152907886	30234	100152907886	2	2015-11-21	2015-07-11	0	0.69
152907997	30234	100152907997	1	None	2015-07-11	0	0.0
152910891	30234	100152910891	2	2015-07-14	2015-07-11	0	0.27
152911555	30234	100152911555	2	2015-07-15	2015-07-11	0	0.27
152913587	30234	100152913587	2	2015-07-11	2015-07-11	0	0.22
152917715	30234	100152917715	2	2015-07-11	2015-07-11	0	0.0
152918634	30234	100152918634	2	2015-07-11	2015-07-11	0	0.0
152920936	30234	100152920936	2	2015-07-13	2015-07-11	0	0.0
152923138	30234	100152923138	2	2015-07-12	2015-07-11	0	0.0
152923949	30234	100152923949	2	2015-07-11	2015-07-11	0	0.46
